Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,1,3,5,3,5,5,0,0,1,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,3,7,6,2,1,0,2,1,1,0,0,0,1,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,1,0,2,6,8,1,1,2,0,0,0,1,1,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,2,1,3,2,7,5,1,2,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,1,2,2,4,8,2,2,0,0,0,0,0,1,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,8,5,1,3,2,1,1,1,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,3,2,5,0,4,2,3,1,0,1,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,2,0,2,4,2,3,2,2,1,2,0,1,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,4,3,6,2,2,4,1,0,1,0,0,0,0,1,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,1,7,2,5,6,2,0,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,1,6,2,6,4,1,3,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,2,2,2,10,2,1,2,0,0,0,1,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,0,3,3,4,9,2,0,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,1,5,1,2,8,2,2,1,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,0,3,3,2,4,5,1,1,1,0,1,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,3,6,4,6,2,1,1,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,150,Molec & Cellular Basis of Life,DIS,1,8,3,3,3,2,1,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,151,Molec & Cellular Laboratory,LAB,13,5,4,0,0,2,0,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,151,Molec & Cellular Laboratory,LAB,14,5,3,1,0,0,0,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,151,Molec & Cellular Laboratory,LAB,15,7,0,0,0,1,0,0,0,0,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,151,Molec & Cellular Laboratory,LAB,9,7,4,0,0,0,0,0,0,0,0,0,1,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,170,Society and the Brain,LCD,15,9,6,5,5,2,0,0,1,0,0,0,0,0,"Yu, Xinzhu"
2022,Fall,2022-fa,MCB,244,Human Anatomy & Physiology I,LEC,68,67,100,98,114,50,36,32,11,6,4,1,3,2,"Brown, Chester M"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,3,3,2,6,8,1,3,2,0,0,0,0,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,5,3,5,5,2,2,3,1,1,0,0,0,1,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,2,1,3,3,5,4,1,0,1,2,1,0,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,4,5,3,6,4,4,1,2,1,0,0,0,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,8,2,2,5,3,1,1,4,0,0,1,0,1,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,4,2,0,4,1,5,1,4,0,1,0,0,1,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,8,0,8,3,6,2,1,0,0,0,0,0,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,5,6,4,5,1,3,2,1,0,0,0,0,0,1,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,5,3,2,5,4,1,2,1,2,0,0,1,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,2,2,6,7,2,2,6,1,0,0,1,0,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,6,5,5,4,3,3,2,0,0,1,0,1,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,6,0,4,5,8,1,2,1,1,0,0,0,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,3,0,3,0,9,5,5,2,0,2,0,0,1,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,6,7,3,2,3,5,0,0,0,0,0,0,0,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,2,2,4,3,2,2,3,5,0,0,0,0,1,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,245,Human Anat & Physiol Lab I,LAB,3,3,4,1,4,4,0,4,0,2,1,0,1,0,"Joesting, Jennifer J"
2022,Fall,2022-fa,MCB,250,Molecular Genetics,DIS,3,3,3,2,2,1,4,4,0,0,1,1,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,250,Molecular Genetics,DIS,1,1,1,2,4,1,4,3,2,0,1,1,1,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,250,Molecular Genetics,DIS,1,0,3,2,0,2,3,2,2,2,1,1,2,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,250,Molecular Genetics,DIS,2,1,0,1,3,2,0,6,0,2,1,0,4,1,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,250,Molecular Genetics,DIS,1,2,1,3,1,3,3,2,3,1,0,1,1,1,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,250,Molecular Genetics,DIS,1,4,5,1,2,1,1,1,1,1,2,1,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,250,Molecular Genetics,DIS,3,0,2,2,3,1,3,3,2,2,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,4,4,5,2,3,2,2,0,0,0,0,0,1,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,9,7,4,2,0,0,0,0,0,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,5,4,4,1,1,2,4,1,0,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,2,5,4,4,3,3,0,1,1,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,8,7,2,2,2,1,1,0,0,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,8,4,4,3,1,0,0,0,1,1,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,7,3,5,3,1,1,1,2,0,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,4,9,6,1,0,2,0,0,1,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,8,8,5,3,0,0,0,0,0,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,251,Exp Techniqs in Molecular Biol,LAB,3,7,3,5,2,2,0,0,0,0,0,0,0,0,"Kirchner, Nicholas C"
2022,Fall,2022-fa,MCB,252,"Cells, Tissues & Development",DIS,1,1,3,2,7,3,2,1,0,1,0,0,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,252,"Cells, Tissues & Development",DIS,1,4,3,3,4,1,2,2,0,1,0,2,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,252,"Cells, Tissues & Development",DIS,2,5,5,2,3,4,0,0,1,0,0,0,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,252,"Cells, Tissues & Development",DIS,4,1,2,4,3,2,2,1,2,0,1,2,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,253,Exp Techniqs in Cellular Biol,LAB,12,5,1,0,1,2,0,0,0,0,0,0,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,253,Exp Techniqs in Cellular Biol,LAB,8,8,6,0,0,0,0,1,1,0,0,0,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,253,Exp Techniqs in Cellular Biol,LAB,9,9,2,2,0,0,0,0,0,0,0,0,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,253,Exp Techniqs in Cellular Biol,LAB,12,7,2,1,0,1,0,1,0,0,0,0,0,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,253,Exp Techniqs in Cellular Biol,LAB,11,6,2,2,0,0,0,1,0,0,0,0,1,0,"Good, Elizabeth A"
2022,Fall,2022-fa,MCB,300,Microbiology,LEC,7,40,38,17,11,4,1,1,1,1,0,0,2,0,"Blanke, Steven R"
2022,Fall,2022-fa,MCB,301,Experimental Microbiology,LBD,0,6,4,5,6,0,2,0,0,0,0,0,0,0,"Alt, Renee L"
2022,Fall,2022-fa,MCB,301,Experimental Microbiology,LBD,0,8,6,4,5,0,0,1,0,0,0,0,0,0,"Alt, Renee L"
2022,Fall,2022-fa,MCB,314,Introduction to Neurobiology,LEC,4,7,9,4,3,7,9,3,8,1,1,11,3,1,"Llano, Daniel A"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,1,1,4,1,1,3,2,5,0,2,1,1,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,4,0,3,3,1,3,3,1,1,1,2,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,0,4,3,1,5,2,0,2,2,2,0,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,2,2,2,4,0,1,3,3,3,2,0,2,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,4,4,2,0,0,1,4,3,0,2,0,1,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,1,1,2,4,2,2,2,2,2,3,1,0,1,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,3,0,4,0,3,1,1,3,4,0,2,0,0,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,354,Biochem & Phys Basis of Life,DIS,5,0,4,3,4,0,2,2,1,2,0,0,1,0,"Reedy, Melissa M"
2022,Fall,2022-fa,MCB,401,Cellular Physiology,LEC,3,12,3,2,15,5,2,7,2,2,1,1,1,0,"Christian-Hinma, Catherin"
2022,Fall,2022-fa,MCB,408,Immunology,DIS,3,5,6,4,1,2,0,0,0,0,0,0,0,0,"Stenger, Alejandra L"
2022,Fall,2022-fa,MCB,408,Immunology,DIS,0,5,5,3,2,4,1,1,0,0,0,0,0,0,"Stenger, Alejandra L"
2022,Fall,2022-fa,MCB,408,Immunology,DIS,3,8,3,3,4,0,0,0,0,0,0,0,0,0,"Stenger, Alejandra L"
2022,Fall,2022-fa,MCB,413,Endocrinology,LEC,3,30,10,9,5,5,1,1,3,1,1,2,4,3,"Raetzman, Lori T"
2022,Fall,2022-fa,MCB,428,Microbial Pathogens Laboratory,LAB,1,3,3,4,3,2,3,2,2,1,0,0,0,0,"Ikeda, Jack S"
2022,Fall,2022-fa,MCB,431,Microbial Physiology,LCD,0,15,1,3,5,0,0,1,0,0,0,0,0,0,"Mera, Paola E"
2022,Fall,2022-fa,MCB,436,Global Biosecurity,LCD,11,60,11,9,1,1,3,0,0,0,0,0,1,0,"Wilson, Brenda A"
2022,Fall,2022-fa,MCB,450,Introductory Biochemistry,LEC,16,18,26,20,29,31,23,15,11,16,9,2,7,4,"Fratti, Rutilio"
2022,Fall,2022-fa,MCB,461,Cell & Molecular Neuroscience,LEC,46,17,7,15,8,5,2,0,0,0,0,0,0,0,"Chung, Hee Jung"
2022,Fall,2022-fa,MCB,493,Special Topics Mol Cell Biol,LEC,15,16,7,5,1,4,1,0,0,0,0,0,0,0,"Ceman, Stephanie S"
2022,Fall,2022-fa,MCB,493,Special Topics Mol Cell Biol,LEC,8,6,6,7,6,2,3,1,1,3,0,1,0,0,"Tajkhorshid, Emad"
2022,Fall,2022-fa,MCB,493,Virology,LCD,2,8,6,4,2,2,0,3,1,1,0,0,1,1,"Brooke, Christopher B"
2022,Fall,2022-fa,MCB,501,Advanced Biochemistry,LEC,0,13,8,9,6,4,0,1,0,0,0,0,0,0,"Imlay, James A"
2022,Fall,2022-fa,MCB,502,Advanced Molec & Cell Biology,LEC,1,15,4,5,15,1,0,1,0,0,0,0,0,0,"Freeman, Brian C"
2022,Fall,2022-fa,MCB,540,Scientific Writing,LCD,2,8,29,2,2,3,1,0,0,0,0,0,0,0,"Smith-Bolton, Rachel"
2022,Fall,2022-fa,MDIA,100,College of Media Orientation,DIS,2,24,1,1,0,1,0,0,0,0,0,0,0,0,"Hagman, Jacob C"
2022,Fall,2022-fa,MDIA,100,College of Media Orientation,DIS,1,12,1,1,1,1,4,0,2,0,0,0,0,0,"Wolff, Amy E"
2022,Fall,2022-fa,MDIA,100,College of Media Orientation,DIS,5,13,4,1,0,1,0,1,0,0,0,0,0,0,"Mulvaney, Carrie A"
2022,Fall,2022-fa,ME,170,Computer-Aided Design,LEC,120,79,13,7,1,2,0,0,1,0,1,0,1,1,"Philpott, Michael L"
2022,Fall,2022-fa,ME,199,Automotive Design Projects-DES,LCD,2,35,0,0,4,1,0,0,0,0,0,0,0,0,"Philpott, Michael L"
2022,Fall,2022-fa,ME,199,Automotive Design Projects-SAE,LBD,21,121,6,0,5,4,1,3,2,0,1,0,0,1,"Philpott, Michael L"
2022,Fall,2022-fa,ME,200,Thermodynamics,LEC,18,23,23,10,13,12,1,1,3,1,1,0,3,0,"He, Jiajun"
2022,Fall,2022-fa,ME,200,Thermodynamics,LEC,2,43,5,9,34,8,6,10,4,0,0,0,2,0,"Lee, Tonghun"
2022,Fall,2022-fa,ME,270,Design for Manufacturability,LEC,11,90,49,29,21,12,3,6,2,3,0,0,2,0,"Flachsbart, Bruce R"
2022,Fall,2022-fa,ME,310,Fundamentals of Fluid Dynamics,LEC,5,12,26,9,4,4,2,0,0,0,0,0,1,0,"Liebenberg, Leon"
2022,Fall,2022-fa,ME,310,Fundamentals of Fluid Dynamics,LEC,4,13,14,6,15,2,5,2,0,0,0,0,3,0,"Ewoldt, Randy H"
2022,Fall,2022-fa,ME,320,Heat Transfer,LEC,10,5,3,5,3,2,1,2,2,0,3,0,2,0,"Tang, Ke"
2022,Fall,2022-fa,ME,330,Engineering Materials,LEC,7,29,19,13,11,8,7,5,0,0,3,0,1,0,"Mercer, Brian S"
2022,Fall,2022-fa,ME,330,Engineering Materials,LEC,4,14,12,23,15,8,5,5,1,1,0,0,0,0,"Wang, Ning"
2022,Fall,2022-fa,ME,340,Dynamics of Mechanical Systems,LEC,1,11,3,4,17,4,7,10,1,2,1,0,2,0,"Keivan Esfahani, Darioush"
2022,Fall,2022-fa,ME,340,Dynamics of Mechanical Systems,LEC,20,16,4,2,4,3,4,6,1,0,0,0,1,0,"Wan, Wenbin"
2022,Fall,2022-fa,ME,360,Signal Processing,LEC,9,10,9,0,6,3,1,1,1,0,0,0,0,0,"Aksland, Christopher T"
2022,Fall,2022-fa,ME,360,Signal Processing,LEC,3,18,22,5,11,7,0,0,0,0,0,0,0,0,"Salapaka, Srinivasa M"
2022,Fall,2022-fa,ME,370,Mechanical Design I,LEC,24,31,11,8,11,3,3,1,0,0,0,0,0,0,"Flachsbart, Bruce R"
2022,Fall,2022-fa,ME,370,Mechanical Design I,LEC,19,24,13,8,13,5,5,3,0,0,0,0,0,0,"Flachsbart, Bruce R"
2022,Fall,2022-fa,ME,371,Mechanical Design II,LCD,0,13,19,12,9,4,0,0,0,0,0,0,0,0,"Chang, Wayne"
2022,Fall,2022-fa,ME,371,Mechanical Design II,LCD,1,7,16,11,12,5,0,0,0,0,0,0,0,0,"Mercer, Brian S"
2022,Fall,2022-fa,ME,430,Failure of Engrg Materials,LCD,0,5,7,1,3,4,0,2,0,0,0,0,0,0,"Tawfick, Sameh H"
2022,Fall,2022-fa,ME,447,Comp Design & Dyn of Soft Syst,LEC,0,18,3,0,1,0,0,0,0,1,0,0,0,0,"Gazzola, Mattia"
2022,Fall,2022-fa,ME,453,Data Sci in Mfg Quality Cntrl,LCD,15,22,3,0,0,0,0,0,1,0,0,0,0,0,"Shao, Chenhui"
2022,Fall,2022-fa,ME,458,Add Mfg and Product Design,LEC,4,9,3,2,2,0,0,2,0,0,0,0,0,0,"King, William P"
2022,Fall,2022-fa,ME,461,Computer Cntrl of Mech Systems,LCD,2,24,9,3,6,0,0,2,0,0,0,0,0,0,"Block, Daniel J"
2022,Fall,2022-fa,ME,470,Senior Design Project,LEC,13,66,22,3,1,0,0,0,0,0,0,0,0,0,"Johnson, Blake E"
2022,Fall,2022-fa,ME,471,Finite Element Analysis,LEC,1,8,5,7,9,7,4,1,1,0,2,2,1,0,"Chew, Huck Beng"
2022,Fall,2022-fa,ME,482,Musculoskel Tissue Mechanics,LCD,2,17,4,1,0,2,0,0,0,0,0,0,0,0,"Kersh, Mariana E"
2022,Fall,2022-fa,ME,487,MEMS-NEMS Theory & Fabrication,LEC,3,8,3,5,0,3,0,0,0,0,0,0,0,0,"Bahl, Gaurav"
2022,Fall,2022-fa,ME,543,Applied Control System Design,ONL,8,13,2,1,0,0,0,1,0,0,0,0,0,0,"Wise, Kevin A"
2022,Fall,2022-fa,MILS,120,Intro to US Armed Forces,LEC,1,2,4,4,5,6,1,1,0,0,0,0,0,0,"Ashworth, Eric L"
2022,Fall,2022-fa,MSE,101,Materials in Today's World,LEC,0,4,8,13,5,4,1,0,1,0,0,0,5,0,"Goodman, Matthew D"
2022,Fall,2022-fa,MSE,182,Introduction to MatSE,LCD,3,13,15,12,7,10,8,4,1,0,0,1,1,0,"Huang, Pinshane"
2022,Fall,2022-fa,MSE,201,Phases and Phase Relations,LEC,6,16,15,15,8,4,2,4,1,2,1,1,0,0,"Perry, Nicola H"
2022,Fall,2022-fa,MSE,280,Engineering Materials,LCD,1,11,15,32,35,24,22,13,10,2,2,3,2,0,"Shim, Moonsub"
2022,Fall,2022-fa,MSE,307,Materials Laboratory I,LCD,3,27,14,5,6,2,1,0,0,0,0,0,1,1,"TerBush, Jessica"
2022,Fall,2022-fa,MSE,396,Introduction to Research,LBD,5,15,1,1,0,0,0,0,0,0,0,0,0,0,"Sottos, Nancy R"
2022,Fall,2022-fa,MSE,398,Materials Design Thinking,LEC,17,9,0,0,1,0,0,0,0,0,0,0,0,0,"Goodman, Matthew D"
2022,Fall,2022-fa,MSE,401,Thermodynamics of Materials,LEC,2,12,11,13,12,6,3,1,2,1,0,1,2,1,"Cahill, David G"
2022,Fall,2022-fa,MSE,403,Synthesis of Materials,LCD,3,11,2,7,4,2,4,3,2,0,0,1,1,0,"Shoemaker, Daniel P"
2022,Fall,2022-fa,MSE,406,Thermal-Mech Behavior of Matls,LCD,12,22,13,4,5,3,3,0,0,0,0,0,0,1,"Charpagne, Marie Agathe"
2022,Fall,2022-fa,MSE,443,Design of Engineering Alloys,LCD,9,7,8,2,0,0,1,0,0,0,0,0,0,0,"Stinville, Jean Charles"
2022,Fall,2022-fa,MSE,457,Polymer Chemistry,LCD,8,20,19,15,6,1,2,0,0,0,0,0,1,0,"Wang, Hua"
2022,Fall,2022-fa,MSE,470,Design and Use of Biomaterials,LEC,3,32,15,2,2,6,1,0,0,0,0,0,0,0,"Leal, Cecilia"
2022,Fall,2022-fa,MSE,480,Surfaces and Colloids,LEC,0,25,15,9,3,5,1,3,2,0,0,1,1,0,"Statt, Antonia"
2022,Fall,2022-fa,MSE,488,Optical Materials,LCD,2,10,3,4,6,2,1,3,0,0,0,0,0,0,"Cao, Qing"
2022,Fall,2022-fa,MSE,489,Matl Select for Sustainability,LCD,10,26,8,7,7,3,0,0,2,0,3,0,0,0,"Abelson, John R"
2022,Fall,2022-fa,MSE,500,Statistical Thermodyn of Matls,LEC,4,18,5,6,8,2,2,2,0,0,0,0,0,0,"Schweizer, Kenneth S"
2022,Fall,2022-fa,MSE,582,Surface Physics,LCD,1,16,10,1,0,0,0,0,0,0,0,0,0,0,"Zhang, Yingjie"
2022,Fall,2022-fa,MUS,101,Music Theory and Practice I,DIS,4,3,3,1,2,1,1,1,1,0,0,0,5,0,"Zheng, Yu"
2022,Fall,2022-fa,MUS,132,Popular Music Studies,LEC,249,189,64,31,22,10,5,2,2,0,2,0,6,1,"Eagen-Jones, Megan K"
2022,Fall,2022-fa,MUS,133,Introduction to World Music,LEC,0,469,52,12,13,9,5,5,5,3,4,0,8,0,"Smith, Jonathon M"
2022,Fall,2022-fa,MUS,201,Music Theory and Practice III,DIS,2,4,2,0,3,2,1,2,2,0,1,1,1,0,"Skorobogatykh, Andrei"
2022,Fall,2022-fa,MUS,201,Music Theory and Practice III,DIS,3,2,2,1,7,3,1,3,0,0,0,1,0,0,"Yi, Nan"
2022,Fall,2022-fa,MUS,201,Music Theory and Practice III,DIS,4,5,7,3,3,2,1,1,0,0,0,1,0,0,"Zhang, Ti"
2022,Fall,2022-fa,MUS,243,Introductory Music Ed Tech,LBD,24,3,2,3,2,1,0,0,1,0,0,0,0,0,"Kruse, Adam J"
2022,Fall,2022-fa,MUS,313,The History of Music I,LEC,26,19,16,7,4,6,0,6,3,1,3,0,4,0,"Eagen-Jones, Megan K"
2022,Fall,2022-fa,MUS,343,Music in Adolescence,LCD,28,4,5,2,1,1,1,0,0,0,0,0,0,0,"Kruse, Adam J"
2022,Fall,2022-fa,MUS,350,Music Teaching in Ens Settings,LBD,0,28,3,5,3,2,0,0,0,0,0,0,1,0,"Sweet, Bridget M"
2022,Fall,2022-fa,MUS,407,Elect Music Techniques I,LBD,0,11,5,3,2,1,3,2,1,0,0,0,0,0,"Fieldsteel, Eli M"
2022,Fall,2022-fa,MUS,408,Analysis of Music: 1945-pres.,LCD,6,10,0,3,3,1,0,1,0,0,0,0,0,0,"Taylor, Stephen A"
2022,Fall,2022-fa,MUS,439,Differentiating Music Instrctn,LCD,3,28,5,0,0,0,0,0,0,0,0,0,1,0,"Gallo, Donna"
2022,Fall,2022-fa,MUS,502,Post Tonal Theory,LCD,7,10,5,5,2,0,1,0,0,0,0,0,0,0,"Chiu, Matthew"
2022,Fall,2022-fa,MUSC,462,University Chorus,PR,41,0,0,1,2,0,0,1,0,0,0,0,0,0,"Bruhn, Andrew K"
2022,Fall,2022-fa,MUSC,463,Black Chorus,PR,17,8,0,0,3,0,0,0,0,0,0,0,0,0,"Davis, Ollie W"
2022,Fall,2022-fa,MUSC,464,Women's Glee Club,PR,10,70,2,0,6,1,0,0,1,0,0,0,1,0,"Solya, Andrea"
2022,Fall,2022-fa,MUSC,465,Men's Glee Club,PR,0,35,0,0,0,1,0,2,0,0,2,0,0,0,"Coleman, Barrington L"
2022,Fall,2022-fa,MUSC,475,Symphony Orchestra,PR,18,57,1,3,1,0,0,1,0,0,0,0,0,0,"Watson, Carolyn N"
2022,Fall,2022-fa,MUSC,480,Wind Symphony,PR,0,50,0,0,0,1,0,0,0,0,0,0,0,0,"Geraldi, Kevin M"
2022,Fall,2022-fa,MUSC,484,Concert Band,PR,0,76,15,0,2,0,0,0,0,0,0,0,1,0,"Rudy, Hannah L"
2022,Fall,2022-fa,MUSC,487,Marching Illini,PR,0,27,0,0,0,0,0,1,0,0,0,0,0,0,"Houser, Barry L"
2022,Fall,2022-fa,MUSC,487,Marching Illini,PR,0,289,0,0,2,0,0,0,0,0,0,0,0,1,"Houser, Barry L"
2022,Fall,2022-fa,NPRE,100,Orientation to NPRE,LCD,6,19,6,5,4,0,1,0,0,1,0,0,0,0,"Uddin, Rizwan"
2022,Fall,2022-fa,NPRE,200,Mathematics for NPRE,LCD,4,10,2,6,1,0,1,3,1,0,1,0,2,0,"Kozlowski, Tomasz"
2022,Fall,2022-fa,NPRE,201,Energy Systems,LCD,2,8,4,6,15,2,0,4,0,0,0,0,0,0,"Andruczyk, Daniel"
2022,Fall,2022-fa,NPRE,201,Energy Systems,LCD,2,20,2,8,8,0,1,0,0,0,0,0,0,0,"Andruczyk, Daniel"
2022,Fall,2022-fa,NPRE,321,Intro to Plasmas & Application,LCD,1,12,5,3,5,1,1,0,1,0,1,0,0,0,"Andruczyk, Daniel"
2022,Fall,2022-fa,NPRE,330,Materials in Nuclear Engrg,LCD,1,9,2,12,0,2,2,1,0,0,1,1,1,0,"Heuser, Brent J"
2022,Fall,2022-fa,NPRE,402,Nuclear Power Engineering,LCD,15,16,18,26,16,8,3,3,1,0,0,0,0,0,"Ragheb, Magdi"
2022,Fall,2022-fa,NPRE,423,Plasma Laboratory,LCD,3,9,5,1,2,0,1,1,1,1,0,0,1,1,"Sankaran, Ramanathan"
2022,Fall,2022-fa,NPRE,445,Interact of Radiation w/Matter,LCD,6,13,3,3,2,3,0,0,0,0,0,0,0,0,"Bezryadin, Alexey"
2022,Fall,2022-fa,NPRE,448,Nuclear Syst Engrg & Design,LCD,1,8,1,2,1,7,2,3,2,0,2,3,4,0,"Brooks, Caleb"
2022,Fall,2022-fa,NPRE,481,Writing on Technol & Security,LCD,1,14,11,7,2,2,0,0,0,2,0,0,0,0,"Roy, William R"
2022,Fall,2022-fa,NRES,100,Fundamentals of Env Sci,ONL,30,57,36,19,30,9,7,6,6,7,3,1,23,1,"Ugarte, Carmen M"
2022,Fall,2022-fa,NRES,102,Introduction to NRES,LEC,32,11,5,3,3,4,1,3,0,1,0,1,3,1,"Kent, Angela D"
2022,Fall,2022-fa,NRES,103,The Great Lakes at Risk,ONL,27,24,18,14,6,5,5,3,6,8,1,3,12,1,"Miller, James R"
2022,Fall,2022-fa,NRES,201,Introductory Soils,LEC,2,6,2,2,15,0,5,10,2,0,2,0,2,0,"Mulvaney, Richard L"
